DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,FLOW_KIND,WELL_TYPE,AVG_DOWNHOLE_PRESSURE_PSI,AVG_DOWNHOLE_TEMPERATURE_F,AVG_DP_TUBING_PSI,AVG_ANNULUS_PRESS_PSI,DP_CHOKE_SIZE_PSI,AVG_WHP_P_PSI,AVG_WHT_P,BORE_OIL_VOL_STB_D,BORE_GAS_VOL_MSCF_D,BORE_WAT_VOL_STB_D,GOR_MSCF/STB,WCUT,AVG_CHOKE_SIZE_P_WAS_MISSING,AVG_DOWNHOLE_PRESSURE_PSI_WAS_MISSING,AVG_DOWNHOLE_TEMPERATURE_F_WAS_MISSING,AVG_DP_TUBING_PSI_WAS_MISSING,AVG_ANNULUS_PRESS_PSI_WAS_MISSING,BORE_WAT_VOL_STB_D_WAS_NEGATIVE,GOR_MSCF/STB_WAS_MISSING,WCUT_WAS_MISSING,WCUT_WAS_NEGATIVE
2011-09-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,70.15889208333333,%,production,OP,3549.8264854077497,217.8956735,2978.9572951108757,0.0,127.714174798375,570.869190296875,193.856774375,9860.4722389,8721.070755953,33130.7564997,0.8844475745845102,0.7706399065992106,0,0,0,0,0,0,0,0,0
2011-09-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,71.73619875,%,production,OP,3534.477902511875,217.8628265,2964.689511218,0.0,126.69468758825,569.788391293875,193.118597375,10133.1355024,8941.896047082002,29736.775023700004,0.8824411797280459,0.745845040315138,0,0,0,0,0,0,0,0,0
2011-09-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,74.13533625,%,production,OP,3530.081685910125,217.857166625,2963.75879632875,0.0,123.458639013375,566.322889581375,192.967870625,10892.8816523,9610.927035083,27676.3590639,0.8823126278117308,0.7175759374561727,0,0,0,0,0,0,0,0,0
2011-09-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,76.15490541666667,%,production,OP,3520.616796106125,217.83885575,2959.57411765,0.0,118.37821773312498,561.042678456125,189.793621625,10996.3490268,9712.286933876,27337.1496106,0.8832283251655146,0.7131399580608216,0,0,0,0,0,0,0,0,0
2011-09-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,76.30241,%,production,OP,3520.16580951,217.83668,2959.342588656,0.0,118.15665708,560.8232208539999,190.667606,11038.4278557,9834.274148939,28480.9515591,0.8909125717446076,0.7206831681277335,0,0,0,0,0,0,0,0,0
2011-09-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,76.30241,%,production,OP,3520.16580951,217.83668,2959.342588656,0.0,118.15665708,560.8232208539999,190.667606,11103.2757968,9841.741089107,26850.8215014,0.8863817551882681,0.7074551474755644,0,0,0,0,0,0,0,0,0
2011-09-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,77.80532500000014,%,production,OP,3528.7887537239985,217.83110000000025,2966.1069434189944,0.0,119.479258602007,562.6818103050041,190.86634399999983,11171.1428467,9894.683474759,27297.586705700003,0.8857360084408846,0.7096045807417871,0,0,0,0,0,0,0,0,0
2011-09-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,79.13945125,%,production,OP,3548.5237843080004,217.83854375,2995.33220315425,0.0,120.532282828,553.19158115375,192.098482625,11063.5241976,9818.475058453,27422.062045600003,0.8874636041003023,0.7125281104544743,0,0,0,0,0,0,0,0,0
2011-09-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,92.633111875,%,production,OP,3545.030643791625,217.842197375,3003.217039921375,0.0,112.612241108,541.81360387025,193.769076125,11255.7407912,9942.153847646,28168.0964097,0.8832962691730611,0.7144940322819959,0,0,0,0,0,0,0,0,0
2011-09-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.999659375,%,production,OP,3541.4156199876247,217.841205875,3004.559566038625,0.0,107.864183469625,536.8560539489999,194.85528275,11376.379347,10002.461820277,28492.965096200005,0.8792306862477025,0.714658479945478,0,0,0,0,0,0,0,0,0
2011-09-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3541.669376055125,217.831756625,3006.029985455625,0.0,106.978726479625,535.6393905995,193.98176,11348.2009982,10001.18307499,28464.4722569,0.88130119272441,0.7149600850591891,0,0,0,0,0,0,0,0,0
2011-09-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3542.652283473,217.822062875,3007.530028884125,0.0,107.15451555725,535.122254588875,193.83634175000003,11347.5720172,9999.811805189,28526.0494968,0.8812291995179107,0.7154115531438306,0,0,0,0,0,0,0,0,0
2011-09-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3542.36864353425,217.814574125,3007.8470789305,0.0,107.437469587125,534.52156460375,193.96769675,11343.3578445,9985.78233432,28592.3440942,0.8803197846007969,0.7159594725062881,0,0,0,0,0,0,0,0,0
2011-09-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3543.062789359,217.804995125,3009.3790911515,0.0,106.84705917025,533.6836982075,194.169565625,11307.7575199,9957.311270033002,28622.3464879,0.8805734693646897,0.7168112179800201,0,0,0,0,0,0,0,0,0
2011-09-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3544.04368739625,217.794930875,3010.6032148931254,0.0,106.63311603375,533.440472503125,193.59088625,10599.9652006,9345.116466506,26402.9870294,0.8816176553086259,0.7135373108958015,0,0,0,0,0,0,0,0,0
2011-09-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,98.090223125,%,production,OP,3545.01385853617,217.7837764680851,3024.0369908762955,0.0,94.2743989304282,520.976867659875,190.35990519148936,10693.6204715,9433.800153734,27033.6662781,0.8821895427162767,0.7165547434546594,0,0,0,0,0,0,0,0,0
2011-09-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3544.472147778,217.76790725,3012.4812152631253,0.0,105.385048935625,531.990932514875,193.86796925,10555.1817534,9322.234659788,26753.077854,0.8831903493073581,0.7170819045306952,0,0,0,0,0,0,0,0,0
2011-10-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3542.215018076,217.746357875,3010.413852676,0.0,105.279866169375,531.8011654000001,195.52424,10517.8831801,9284.475476254,26600.2983691,0.8827323252477624,0.716637972521402,0,0,0,0,0,0,0,0,0
2011-10-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3544.398392933375,217.732997,3011.848106263375,0.0,105.778195586,532.55028667,196.178747375,10450.519315,9255.776632152,26491.3588599,0.8856762380092306,0.7171091500675091,0,0,0,0,0,0,0,0,0
2011-10-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3546.4935635353754,217.721051,3014.889483626,0.0,104.75823398075,531.6040799093751,194.065049375,10421.9635776,9229.65222968,26562.6853053,0.8855962852832605,0.7182083947694679,0,0,0,0,0,0,0,0,0
2011-10-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3548.252007269,217.708082,3016.90838236975,0.0,104.40104164625,531.34362489925,192.407948375,10379.7589525,9198.805898671002,26603.380376000005,0.8862253873877715,0.7193380783523389,0,0,0,0,0,0,0,0,0
2011-10-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3549.214978005125,217.691577125,3018.133188998625,0.0,104.34564921675,531.0817890065,193.42192175,10357.3043308,9183.222934149,26654.7052256,0.8866421841869047,0.720163685924234,0,0,0,0,0,0,0,0,0
2011-10-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3550.08037442675,217.675679,3018.907456231875,0.0,104.820098731,531.1729181948749,194.973382625,10341.7685001,9170.566498816,26638.2259234,0.8867503172912181,0.7203415343532874,0,0,0,0,0,0,0,0,0
2011-10-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,12.99166,50.679230833333335,%,production,OP,3578.898997181316,217.6582269163556,3020.5268125665366,0.0,134.5486883109573,558.3721846147795,194.5417821003659,7093.1445332,5376.392917545,15503.752669,0.7579703039153348,0.6861009513948038,0,0,0,0,0,0,0,0,0
2011-10-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,13.50834,42.918163541666665,%,production,OP,3666.927695180105,217.3032011260066,3041.450990449,0.0,153.70127642262196,625.4767047311054,179.95053288538634,4277.1965962,3948.251617371,14721.6776936,0.9230933225932972,0.774871051255057,0,0,0,0,0,0,0,0,0
2011-10-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,91.93674041666668,%,production,OP,3570.932055594375,217.5710825,3015.683228254,0.0,96.344528233125,555.248827340375,193.762260125,9438.3001917,8424.499671088,26160.8293444,0.8925865357086723,0.7348727254095103,0,0,0,0,0,0,0,0,0
2011-10-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,87.723018125,%,production,OP,3581.331812000375,217.54780775,3018.1341559186253,0.0,95.625429829125,563.19765608175,195.287069375,9311.2460297,8318.132500982001,24805.3123913,0.893342574608138,0.7270754595232389,0,0,0,0,0,0,0,0,0
2011-10-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,99.96815083333334,%,production,OP,3550.330223533125,217.582818125,3020.627443744125,0.0,103.979219774625,529.702779789,195.5291105,9673.72778,8606.929407789,25438.004379200003,0.8897221012961976,0.7244873099356539,0,0,0,0,0,0,0,0,0
2011-10-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3551.535616221375,217.568708375,3021.77115600125,0.0,104.2545593095,529.764460220125,195.721983125,9760.7158523,8647.521536557,25465.8053394,0.8859515702958725,0.7229157032230648,0,0,0,0,0,0,0,0,0
2011-10-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,100.0,%,production,OP,3551.84211475325,217.5467375,3021.658141183,0.0,104.881821464875,530.1839735702499,195.699214625,9854.5598175,8647.302938564,25472.4096399,0.8774925616878271,0.721047121537459,0,0,0,0,0,0,0,0,0
2011-10-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,20.41666,73.76722625,%,production,OP,3625.077847391334,217.43557509913768,3042.871863852613,0.0,164.94729784748296,582.2059835387211,185.10302048076036,7665.5801413,6870.153168083001,20509.4350594,0.8962339498700873,0.7279298667029804,0,0,0,0,0,0,0,0,0
2011-10-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,16.15833,60.20825333333333,%,production,OP,3571.790912827314,217.458787671622,3028.14596935576,0.0,114.18136171621347,543.644943471554,191.7150292072052,7619.664528300001,6132.135266779001,17670.0890292,0.8047775914548199,0.6987054653982466,0,0,0,0,0,0,0,0,0
2011-10-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.1739120833333334,%,production,OP,4233.422372946,211.47017,2644.37777778,0.0,1589.044595166,1589.044595166,46.995332000000005,0.0,0.0,0.0,0.806296123351609,0.6961662760582652,0,0,0,0,0,0,1,1,0
2011-10-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.1954083333333334,%,production,OP,4263.042033305999,211.36892,2569.5380247420003,0.0,1693.504008564,1693.504008564,45.26897,0.0,0.0,0.0,0.8078146552483984,0.6936270867182839,0,0,0,0,0,0,1,1,0
2011-10-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.98662875,%,production,OP,4351.345083732,211.459982,2568.8016668160003,0.0,1782.543416916,1782.543416916,50.396252,0.0,0.0,0.0,0.8093331871451875,0.6910878973783025,0,0,0,0,0,0,1,1,0
2011-10-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.9924741666666668,%,production,OP,4360.592416536,211.332308,2564.65691589,0.0,1795.935500646,1795.935500646,53.00474,0.0,0.0,0.0,0.8108517190419767,0.688548708038321,0,0,0,0,0,0,1,1,0
2011-10-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.9918652083333334,%,production,OP,4360.265645922,211.211096,2574.988117668,0.0,1785.277528254,1785.277528254,52.497374,0.0,0.0,0.0,0.812370250938766,0.6860095186983397,0,0,0,0,0,0,1,1,0
2011-10-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.982755,%,production,OP,4235.368202754,206.006702,2506.040388342,0.0,1729.3278144120002,1729.3278144120002,51.62306,0.0,0.0,0.0,0.8138887828355552,0.6834703293583583,0,0,0,0,0,0,1,1,0
2011-10-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.0657689583333334,%,production,OP,4359.379753818,210.886448,2587.659652614,0.0,1771.720101204,1771.720101204,50.611298,0.0,0.0,0.0,0.8154073147323444,0.6809311400183768,0,0,0,0,0,0,1,1,0
2011-10-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.07424,%,production,OP,4359.43907436,210.871148,2586.7156002720003,0.0,1772.723474088,1772.723474088,50.255438,0.0,0.0,0.0,0.8169258466291337,0.6783919506783955,0,0,0,0,0,0,1,1,0
2011-10-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.07424,%,production,OP,4359.43907436,210.871148,2586.7156002720003,0.0,1772.723474088,1772.723474088,50.255438,0.0,0.0,0.0,0.8184443785259229,0.6758527613384141,0,0,0,0,0,0,1,1,0
2011-10-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.07424,%,production,OP,4359.43907436,210.871148,2586.7156002720003,0.0,1772.723474088,1772.723474088,50.255438,0.0,0.0,0.0,0.8199629104227122,0.6733135719984327,0,0,0,0,0,0,1,1,0
2011-10-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.0492612,%,production,OP,4359.184822746,210.785288,2587.566828294,0.0,1771.617994452,1771.617994452,51.064592000000005,0.0,0.0,0.0,0.8214814423195014,0.6707743826584514,0,0,0,0,0,0,1,1,0
2011-10-31,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.997766875,%,production,OP,4358.368113768,210.475832,2594.13661458,0.0,1763.48658402,1764.2314991879998,52.832966,0.0,0.0,0.0,0.8229999742162906,0.6682351933184699,0,0,0,0,0,0,1,1,0
2011-11-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.657356875,%,production,OP,4358.432365602,210.414488,3653.911295868,0.0,497.276416572,704.521069734,51.779696,0.0,0.0,0.0,0.8245185061130799,0.6656960039784886,0,0,0,0,0,0,1,1,0
2011-11-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.15656125,%,production,OP,4357.351397388,210.449282,2760.0158499900003,0.0,1479.323203128,1597.335547398,51.604772,0.0,0.0,0.0,0.826037038009869,0.6631568146385072,0,0,0,0,0,0,1,1,0
2011-11-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.1565775,%,production,OP,4358.495892246,210.356456,2797.82000469,0.0,1552.270210266,1560.675887556,51.345392,0.0,0.0,0.0,0.8275555699066582,0.6606176252985257,0,0,0,0,0,0,1,1,0
2011-11-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.0346552083333334,%,production,OP,4358.22728187,210.28181,2797.4275318620003,0.0,1549.3218778019998,1560.7997500079998,51.802214,0.0,0.0,0.0,0.8290741018034475,0.6580784359585444,0,0,0,0,0,0,1,1,0
2011-11-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,6.5,13.818426041666669,%,production,OP,3889.098192694261,215.2707977537808,2812.600422715505,0.0,419.8562576672889,1076.4977699787569,123.87907178041247,3158.8054801,2623.680563063,6011.4859075,0.8305926337002367,0.655539246618563,0,0,0,0,0,0,0,0,0
2011-11-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,65.830968125,%,production,OP,3512.30354126,217.0584725,2883.4088985895,0.0,158.17844884324998,628.8946426705,189.188720375,10906.9708267,9274.59724837,22880.5047351,0.8503366696155462,0.6771889392342948,0,0,0,0,0,0,0,0,0
2011-11-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,67.64436083333334,%,production,OP,3505.696501359375,217.2515015,2900.522533512875,0.0,148.114367780125,605.1739678465,189.84932,11364.0513194,9810.925128740002,23444.0717111,0.8633298858824584,0.6735230075622736,0,0,0,0,0,0,0,0,0
2011-11-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,70.331985,%,production,OP,3499.219593782625,217.469050625,2902.6594780805,0.0,143.525975828375,596.560115702125,186.052866875,11730.1182614,10141.009510758002,23859.8910502,0.8645274740433574,0.6704098007196432,0,0,0,0,0,0,0,0,0
2011-11-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,71.06082979166666,%,production,OP,3487.805906934875,217.4740805,2901.844319196125,0.0,149.661337044875,585.96158773875,184.79230775,11907.8053939,10303.471256638,24010.8464902,0.8652703765142273,0.6684784987943495,0,0,0,0,0,0,0,0,0
2011-11-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,71.21203083333333,%,production,OP,3479.47814828875,217.472956625,2894.521036327125,0.0,155.27922382875,584.957111961625,186.9971165,12149.6485884,10493.152866984,23933.9221139,0.8636589602272483,0.6632913996057056,0,0,0,0,0,0,0,0,0
2011-11-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,11.80833,34.86067875,%,production,OP,3493.4288858908803,217.470781817688,2897.909709205965,0.0,167.0905520986227,595.5191766849154,183.9631300216356,6880.737649500001,5335.4388131020005,11455.001972,0.7754166900244639,0.6247362914429789,0,0,0,0,0,0,0,0,0
2011-11-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,15.35833,35.68102770833333,%,production,OP,3623.97056518035,217.14111434071933,2944.260449495532,0.0,248.2220042308432,679.7101156848186,171.22922128553822,6040.5448297,5413.303488838,13710.779430400002,0.8961614624929202,0.694170135118352,0,0,0,0,0,0,0,0,0
2011-11-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,71.05306958333334,%,production,OP,3484.1068547612504,217.3954595,2896.345260837,0.0,155.87377085025,587.76159392425,190.46957675,11922.963836,10173.579552274,23643.2699938,0.8532760555354586,0.6647673213572008,0,0,0,0,0,0,0,0,0
2011-11-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,70.97585875,%,production,OP,3487.039477796875,217.42867325,2901.38213445775,0.0,155.75732950925,585.657343339125,191.24106725,11910.384216,10211.589117031,23776.9913544,0.8573685728217821,0.666257772513853,0,0,0,0,0,0,0,0,0
2011-11-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,72.59628875,%,production,OP,3489.456620672375,217.406183,2908.593003811875,0.0,151.04103821450002,580.8636168605,189.979115,11830.9439157,10205.8423559,23904.6744974,0.8626397376760917,0.6689313228349506,0,0,0,0,0,0,0,0,0
2011-11-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,73.14742333333334,%,production,OP,3493.765605982,217.361781125,2915.9119083462497,0.0,148.249869531625,577.85369763575,189.120717875,11782.1349901,10186.847638211,24153.3735848,0.8646011649646308,0.6721311188474591,0,0,0,0,0,0,0,0,0
2011-11-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,73.285385,%,production,OP,3496.93569550475,217.336970375,2920.078883324125,0.0,147.21119500275,576.856812180625,189.100546625,11710.8714428,10136.962799285,24226.0837884,0.8656027733544407,0.6741273330626304,0,0,0,0,0,0,0,0,0
2011-11-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,73.86856104166667,%,production,OP,3499.473724531625,217.326952625,2924.8973236736247,0.0,144.726376792125,574.576400858,188.030231,11619.2289111,10089.078538114,24367.981902,0.8683087849724497,0.6771289397379363,0,0,0,0,0,0,0,0,0
2011-11-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,74.12990166666667,%,production,OP,3502.946381452125,217.31697125,2929.998074446875,0.0,143.145504894875,572.94830700525,189.9145385,11509.9749114,9995.752733571,24448.9317567,0.8684426169922189,0.6799131014288938,0,0,0,0,0,0,0,0,0
2011-11-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,74.18327645833334,%,production,OP,3506.342258881375,217.30758875,2935.469929116125,0.0,141.5103495045,570.87232976525,189.65996525,11389.9653366,9873.129147614,24506.6722125,0.8668269705692723,0.6827010518458555,0,0,0,0,0,0,0,0,0
2011-11-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,74.267216875,%,production,OP,3509.609880415875,217.29713375,2940.6009112475,0.0,139.79708208625,569.008969168375,188.623330625,11277.3148395,9798.617249496,24535.1021537,0.8688785751706865,0.6851004264347387,0,0,0,0,0,0,0,0,0
2011-11-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,74.23822645833333,%,production,OP,3513.637664238125,217.278917,2945.89938507425,0.0,138.674503074375,567.7382791638751,188.555909,11162.9031956,9714.780151696,24631.3991448,0.8702736180248526,0.6881374278665365,0,0,0,0,0,0,0,0,0
2011-11-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,74.18595,%,production,OP,3514.806706777625,217.073511875,2948.5596146593757,0.0,137.05357651612502,566.24709211825,187.93995125,11033.5218039,9608.783432793,24694.3601429,0.8708718397961203,0.6911789559669594,0,0,0,0,0,0,0,0,0
2011-11-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.475,75.18279916666667,%,production,OP,3523.7979355746484,217.25149580544408,2956.654596252806,0.0,138.4368750210655,567.143339321842,189.3883754041329,10633.7414803,9263.882062096,24330.9349211,0.8711780401336826,0.6958718748538391,0,0,0,0,0,0,0,0,0
2011-11-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.16667,59.95091083333333,%,production,OP,3620.783702644812,216.9321889737653,2979.98161733728,0.0,180.31981608691137,640.8020853075319,174.22752152800896,8496.7785328,7382.367111852001,22318.132823,0.8688430660342561,0.7242640605162496,0,0,0,0,0,0,0,0,0
2011-12-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,20.525,60.469380625,%,production,OP,3554.8791089111883,216.9091728138816,2947.478877603942,0.0,173.99534459410373,607.4002313072464,179.13523247162385,8483.0038489,7360.987945619,20259.8553986,0.8677336562299812,0.7048656928716013,0,0,0,0,0,0,0,0,0
2011-12-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,18.03334,50.11050791666667,%,production,OP,3586.982800767977,216.8943754279884,2946.6273614881093,0.0,202.48109818011707,640.3554392798678,180.7227287492212,8544.9584774,7342.780039446,20049.2096617,0.8593113774474666,0.7011642921090779,0,0,0,0,0,0,0,0,0
2011-12-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,4.80833,15.159327083333332,%,production,OP,3555.419529596306,217.1074575237016,2942.7542429206524,0.0,181.00665305799512,612.6652866756541,186.31289329339708,3574.6877173000003,2564.710664415,7706.4639063,0.7174642562489775,0.6831274114052499,0,0,0,0,0,0,0,0,0
2011-12-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,19.0,57.37729208333333,%,production,OP,3540.257690825842,216.888773,2948.397112780105,0.0,157.87863780363156,591.8605780457368,182.5593705263158,8645.8470298,7541.057247772001,19628.6729651,0.8722172878816762,0.6942177256639728,0,0,0,0,0,0,0,0,0
2011-12-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,14.64167,46.77321375,%,production,OP,3514.6607041993834,217.0713540111162,2938.66791296745,0.0,145.94590360550595,575.9927912319338,188.17933615517623,7988.0587,6467.787364399001,16277.399299,0.8096820025119496,0.6708053604292491,0,0,0,0,0,0,0,0,0
2011-12-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,6.19167,16.386312916666668,%,production,OP,3609.5852457757233,216.58124196911652,2962.651914307292,0.0,195.782823705486,646.9333314684313,166.6470848941271,3563.8692441000003,3103.0380630990003,11107.80446,0.8706935778398975,0.7570918413279545,0,0,0,0,0,0,0,0,0
2011-12-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,77.85393166666667,%,production,OP,3493.794447392625,217.00311725,2922.676628725875,0.0,139.038941265625,571.11781866675,187.641621125,11696.0274912,9831.357154719,24808.0170096,0.8405723363865241,0.6795963940120751,0,0,0,0,0,0,0,0,0
