DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,FLOW_KIND,WELL_TYPE,AVG_DOWNHOLE_TEMPERATURE_F,AVG_DP_TUBING_PSI,AVG_ANNULUS_PRESS_PSI,DP_CHOKE_SIZE_PSI,AVG_WHP_P_PSI,AVG_WHT_P,BORE_OIL_VOL_STB_D,BORE_GAS_VOL_MSCF_D,BORE_WAT_VOL_STB_D,GOR_MSCF/STB,WCUT,AVG_CHOKE_SIZE_P_WAS_MISSING,AVG_DOWNHOLE_TEMPERATURE_F_WAS_MISSING,AVG_DP_TUBING_PSI_WAS_MISSING,AVG_ANNULUS_PRESS_PSI_WAS_MISSING,BORE_WAT_VOL_STB_D_WAS_NEGATIVE,GOR_MSCF/STB_WAS_MISSING,WCUT_WAS_MISSING,WCUT_WAS_NEGATIVE
2008-02-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,11.5,14.484431304347826,%,production,OP,219.952562,2918.889756306,270.344406186,1341.240456276,1549.09197996,61.33049286956522,1790.3944164999998,1373.3417144490002,2421.6397481,0.7670609904680745,0.5749335483678285,0,0,0,0,0,0,0,0
2008-02-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,22.83298645833333,%,production,OP,221.72485250000005,2641.79381098825,238.82886834012496,1299.8326953105,1753.343729193125,128.073793625,11760.057757,10073.382566552,44.8463453,0.8565759433074185,0.003798958882797,0,0,0,0,0,0,0,0
2008-02-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.5,31.249966444444443,%,production,OP,222.3958752,2637.775454636,183.61214854973332,1162.0512018785334,1649.3456617304,162.9277356,19649.9325229,18008.903600736,7.296179599999999,0.9164867909723584,0.0003711703063754,0,0,0,0,0,0,0,0
2008-02-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.15,28.51893021276596,%,production,OP,222.35337564146863,2622.7520384063973,76.34875313730453,1221.9595150271405,1694.4882605527905,157.9926981036717,16405.585626800003,13540.597823049,6.1011157,0.8253651000991524,0.000371754335537,0,0,0,0,0,0,0,0
2008-02-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.227902291666663,%,production,OP,222.460005875,2617.9510534493747,179.624247961625,1194.51884492475,1674.2385264185,160.73302475,19195.242158,14778.2837678,30.7571709,0.769893062361855,0.0015997696855094,0,0,0,0,0,0,0,0
2008-02-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,29.974052083333333,%,production,OP,222.4963385,2615.6991360505,208.630856868625,1191.7555054081251,1670.922990976375,164.55524037499998,18760.1760003,14929.7485161,11.6361485,0.7958213460183557,0.0006198734787969,0,0,0,0,0,0,0,0
2008-02-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.0,30.30840304347826,%,production,OP,222.55964052173917,2624.161621467,231.777165579,1164.119145765,1643.01679155,165.48828173913043,18746.9045012,14614.317615700002,40.7579688,0.7795589727767873,0.0021694007365249,0,0,0,0,0,0,0,0
2008-02-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.486976666666667,%,production,OP,222.562325,2611.555898958625,272.834671204125,1178.7956077235,1650.08467747775,166.82330937499998,19159.9563239,15157.7049046,4.5915613,0.7911137503843043,0.0002395862050857,0,0,0,0,0,0,0,0
2008-02-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,29.907024375,%,production,OP,222.58279438297876,2605.7779959796253,286.3159947711064,1171.528794268298,1644.727100666,163.4702310212766,19229.0813358,15643.802921425002,2.8933126,0.8135491575616742,0.0001504428251854,0,0,0,0,0,0,0,0
2008-02-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.49301125,%,production,OP,222.590181125,2602.4733263010003,281.83313088662504,1159.9438615811248,1640.47190934625,161.1274775,19060.1999373,14966.693342652,2.8304145000000003,0.7852327568381284,0.0001484766297784,0,0,0,0,0,0,0,0
2008-02-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.66666,29.634476666666668,%,production,OP,222.58812769366276,2600.2736015171035,15.063545725188982,1159.5497749196015,1640.0799756867027,162.18916850732296,18287.9999636,14048.4701776,2.7675164,0.7681796919051695,0.0001513067400275,0,0,0,0,0,0,0,0
2008-02-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,15.14167,28.957179677419354,%,production,OP,222.52822402196455,2603.2246638880165,159.69901945106545,1148.1529964786207,1633.1674200732975,157.27464220880393,11646.9669732,8902.058946600002,1.7611468,0.7643242199521894,0.0001511879049676,0,0,0,0,0,0,0,0
2008-02-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.799615416666665,%,production,OP,222.63042125,2601.32460721125,124.481972752125,1130.3108516818752,1612.633019507,163.74666725,19666.348927,15637.6316776,2.9562107,0.7951466607068606,0.0001502956347112,0,0,0,0,0,0,0,0
2008-02-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.68343520833333,%,production,OP,222.6122555,2592.676199763375,178.4600853465,1135.0195345248749,1616.4446785795,163.5941585,19155.8679474,15509.4393166,2.8933126,0.8096443011189725,0.000151017728168,0,0,0,0,0,0,0,0
2008-02-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.923040416666662,%,production,OP,222.622819625,2590.417474643375,181.39042705525,1127.28164542475,1608.957439316375,162.15411462499998,19162.1577574,15782.316003500002,2.8933126,0.8236189370377781,0.0001509681654085,0,0,0,0,0,0,0,0
2008-02-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.849319375,%,production,OP,222.624434,2590.49103006075,179.49491939,1118.648989708,1600.1392286300002,166.464467,19092.9698474,15736.7953552,2.8933126,0.824219358275631,0.0001515151515151,0,0,0,0,0,0,0,0
2008-02-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.66666,29.900441458333333,%,production,OP,222.61294469170977,2584.86078242723,147.20634116239674,1123.543978310705,1604.536689331994,164.21120621531557,18690.4849055,14997.2349078,2.8304145000000003,0.8023994553178662,0.0001514131897711,0,0,0,0,0,0,0,0
2008-02-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.0238775,%,production,OP,222.63229962500003,2582.65453022875,165.69066485862498,1105.35704867375,1587.396047933625,164.112502625,19313.1131974,15903.9045156,2.8933126,0.8234769999557109,0.0001497883425594,0,0,0,0,0,0,0,0
2008-03-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.06188145833333,%,production,OP,222.6363605,2582.615699325874,161.79752162475,1096.09806448375,1578.40258299725,166.2875675,19300.1561888,15806.298922564,2.8933126,0.8189725910993659,0.0001498888867165,0,0,0,0,0,0,0,0
2008-03-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.087440625,%,production,OP,222.63909762500003,2580.858793599375,162.770820275125,1084.327635523625,1571.06681477375,167.393087,19287.9539574,15755.4415168,2.8933126,0.8168539572210707,0.0001499836974241,0,0,0,0,0,0,0,0
2008-03-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.964471666666668,%,production,OP,222.638219,2576.870145864125,157.60536744575,1078.511221934,1567.269656479625,167.223681875,19143.2883274,15670.0505722,2.8933126,0.8185662935333468,0.0001511169513797,0,0,0,0,0,0,0,0
2008-03-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.60221479166667,%,production,OP,222.626576,2571.62354427375,142.557049469375,1079.670604338375,1567.499855958625,165.70576699999998,18763.6982939,15194.033842784,2.8304145000000003,0.8097568829340811,0.0001508224852864,0,0,0,0,0,0,0,0
2008-03-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.576489375,%,production,OP,222.623306375,2566.5864893555,135.21558548275,1077.08760748825,1564.514550891125,162.50000825,18662.180760500003,15456.827476540002,2.8304145000000003,0.8282433695667343,0.0001516427969671,0,0,0,0,0,0,0,0
2008-03-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.588812291666667,%,production,OP,222.618063125,2566.94571826525,132.18197067475,1064.21369618625,1556.40839217925,167.004073625,18560.474532800003,15281.6241869,10.9442694,0.8233423213342078,0.0005893071238425,0,0,0,0,0,0,0,0
2008-03-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.83333,28.82495914893617,%,production,OP,222.5806759109276,2562.3862530822494,91.02401813303986,1067.0219869252094,1562.837946582628,159.8749066332296,16709.6350422,13817.39196962,9.8750017,0.8269116551453296,0.000590627457029,0,0,0,0,0,0,0,0
2008-03-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.0,27.948245625,%,production,OP,222.5681997508713,2558.204885646008,66.58525720258913,1070.3098959758247,1566.8664955764489,156.65428508147914,16218.1492888,12917.0225043,9.5605112,0.7964547787965113,0.0005891472868217,0,0,0,0,0,0,0,0
2008-03-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.159112291666663,%,production,OP,222.62830175,2559.290730468625,124.467777157875,1037.9241385225,1536.380309294625,163.64918937500002,18849.4913023,15107.3108277,11.1329637,0.8014704792514278,0.0005902754618822,0,0,0,0,0,0,0,0
2008-03-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.305012916666666,%,production,OP,222.631528625,2556.042556112625,130.705003396375,1030.672851912375,1527.099968259125,164.005602125,19004.031934,15562.446681300002,3.773886,0.8189023642639391,0.000198544010589,0,0,0,0,0,0,0,0
2008-03-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.370029791666667,%,production,OP,222.63352625,2553.882487048875,129.56456355912502,1033.880270590375,1520.1542767150002,165.147018875,18934.844024,15925.940888400002,3.773886,0.8410917390295795,0.0001992693457323,0,0,0,0,0,0,0,0
2008-03-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.775,29.858670416666666,%,production,OP,222.6111043659306,2553.1335357619623,97.1081344584795,1042.3593318944038,1523.665819871287,165.00131471293375,17576.496656400002,14792.8687389,3.5222936,0.8416278299415021,0.0002003577817531,0,0,0,0,0,0,0,0
2008-03-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.642544791666666,%,production,OP,222.64914575,2553.3487260575,125.3236735905,1021.80284453025,1500.29223514575,167.555583875,19239.8369109,16192.6375028,3.8367841,0.841620309870004,0.000199378983494,0,0,0,0,0,0,0,0
2008-03-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.83334,30.926781875,%,production,OP,222.6408082796444,2551.107311401527,113.48407829304368,1020.9669071751706,1497.074163678907,167.30996838177194,18648.0915861,15115.2213205,3.7109879,0.8105505730016177,0.000198961354286,0,0,0,0,0,0,0,0
2008-03-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.074124166666664,%,production,OP,222.64777625,2549.92905030975,127.8992583945,1013.338254617625,1481.418135021625,169.2719045,19695.7223397,16037.7119139,3.9625803,0.8142738629886821,0.0002011494252873,0,0,0,0,0,0,0,0
2008-03-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.051666041666664,%,production,OP,222.65085275,2546.192055591,121.984055797125,1012.5587720596252,1475.60322620125,168.80697575000002,19720.8815797,16061.0549306,3.9625803,0.8144187097159339,0.0002008928571428,0,0,0,0,0,0,0,0
2008-03-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.07361645833333,%,production,OP,222.657441875,2542.01372232475,116.12169537775002,1005.4293657155,1469.221418228125,167.441492375,19771.2000597,16606.384528000002,3.9625803,0.8399280002152778,0.0002003816793893,0,0,0,0,0,0,0,0
2008-03-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.04643958333333,%,production,OP,222.6539315,2539.2085544532497,112.451070652125,1001.8298639991248,1463.5902483807502,167.67616325,19702.0121497,15018.792413268002,3.9625803,0.7622973886703593,0.0002010852218321,0,0,0,0,0,0,0,0
2008-03-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.04521979166667,%,production,OP,222.652314875,2536.75905601725,108.428955398375,1002.280249291875,1457.04922796475,168.067149125,19747.6132722,16036.169720951002,3.9625803,0.8120560950789005,0.000200620969668,0,0,0,0,0,0,0,0
2008-03-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.01249270833333,%,production,OP,222.64753025,2533.355929709625,101.063823023125,999.5693470555,1452.1823479448751,166.420021625,19854.8545327,16508.411662084,3.9625803,0.831454676985693,0.0001995375795774,0,0,0,0,0,0,0,0
2008-03-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.087249791666665,%,production,OP,222.64873325,2530.889869747,97.120106851625,989.932336426625,1444.197510498375,167.640964625,20077.9540934,16189.93239678,4.0254784,0.8063536912907843,0.0002004522704351,0,0,0,0,0,0,0,0
2008-03-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.078392083333334,%,production,OP,222.6478385,2527.77464084775,93.72512080175,983.279340631375,1438.3780480891248,167.57377175000002,19952.0320972,16175.138715803,3.9625803,0.8107013178909713,0.0001985659128516,0,0,0,0,0,0,0,0
2008-03-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.060703333333336,%,production,OP,222.643079,2524.936365031125,91.196863710125,977.632068544375,1432.8718798463751,167.635094,19877.434950600004,16468.489806322003,3.9625803,0.8285017582625719,0.0001993109535605,0,0,0,0,0,0,0,0
2008-03-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.128393958333334,%,production,OP,222.6430145,2521.265607354,71.89056243249999,971.9189612918748,1427.201863988,166.661438375,19833.9723635,16544.218295855004,3.9625803,0.8341353911685864,0.0001997476204668,0,0,0,0,0,0,0,0
2008-03-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.04209770833333,%,production,OP,222.638135,2518.5017904206247,216.2000849045,966.832811010625,1421.9424809238749,166.926723875,19690.7533898,14357.618592870002,3.9625803,0.7291553709827774,0.0002012001750122,0,0,0,0,0,0,0,0
2008-03-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,7.475,30.925418125,%,production,OP,222.63349092082407,2516.725960000662,214.5758118157244,965.6411968847568,1419.8742442573364,167.4672314048883,6039.8529506,4002.610828787,10.3152884,0.6627000460978739,0.0017049589354402,0,0,0,0,0,0,0,0
2008-03-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,26.129375729166664,%,production,OP,219.253748,4097.790087246,8.74941735,16.88387358,17.087942046,44.115008,0.0,0.0,0.0,2.201979196437797,0.0017359917689298001,1,0,0,0,0,1,1,0
2008-03-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,1.19167,21.33333333333333,%,production,OP,220.48521925430697,2714.7491881681763,5.970537788422314,989.257213961837,1337.84785848857,75.38,461.9236464,1728.175697668,0.8176753,3.74125834677772,0.0017670246024194,0,0,0,0,0,0,0,0
2008-03-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.0,%,production,OP,222.56667634042557,2526.432437980085,97.8125131847234,953.5146303777444,1410.8842825355746,156.67205187500002,19732.7693206,17977.826664736003,21.3224559,0.9110645532134242,0.0010793943928804,0,0,0,0,0,0,0,0
2008-03-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,10.975,30.68260869565217,%,production,OP,222.6243112411754,2514.56658963328,159.26758387186527,957.5292698319367,1412.2267732663515,163.5900659347918,9000.4036195,4852.112647080001,9.7492055,0.5390994506699189,0.0010820244328097,0,0,0,0,0,0,0,0
2008-03-31,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,14.025,31.0,%,production,OP,222.5510615791157,2515.473675746905,103.63750071457214,973.6266498062346,1423.1349651662383,158.81276468625066,12268.7775898,13367.777569365,12.1393333,1.0895769746839885,0.0009884712498271,0,0,0,0,0,0,0,0
2008-04-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,29.812026875,%,production,OP,222.600465875,2508.116531771375,166.350681429,962.852563392875,1413.1253096765,164.36682875,19250.592486,16168.382660546002,17.7372642,0.8398901318130578,0.0009205397888634,0,0,0,0,0,0,0,0
2008-04-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.818380416666667,%,production,OP,222.6089165,2508.9614687701246,184.919512822625,951.3795680896249,1401.91541330525,168.458271875,19207.0041027,16308.645939153,17.6743661,0.8490988939217456,0.000919358215987,0,0,0,0,0,0,0,0
2008-04-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.000954166666666,%,production,OP,222.615146,2505.46102800775,191.293201689375,943.507207612125,1394.0549610518751,168.6580205,19518.0352072,13171.873508879,17.9888566,0.6748565298222248,0.0009208043838015,0,0,0,0,0,0,0,0
2008-04-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.081197708333335,%,production,OP,222.614697125,2501.7591778093747,192.5081759505,937.2173990553748,1387.877121831125,167.391003875,19565.5861708,16376.031330811002,17.9888566,0.8369813808722407,0.000918568574677,0,0,0,0,0,0,0,0
2008-04-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.20087375,%,production,OP,222.61040487500003,2499.239082126875,192.409547088875,927.06558208875,1379.89544198275,167.830148375,20777.129373,16369.419359530002,19.1210224,0.7878576036977541,0.0009194456710441,0,0,0,0,0,0,0,0
2008-04-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.21080020833333,%,production,OP,222.59586275,2495.622680461875,192.341466856,915.49608212625,1374.7917753413751,167.73063574999998,19048.1235021,15570.466296523002,964.6052616,0.8174278319229925,0.0481995870223177,0,0,0,0,0,0,0,0
2008-04-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.033210625,%,production,OP,222.56938475,2490.83236237625,190.705749443375,916.206402709625,1374.08795125175,167.485584125,18861.882228,15975.291062768,955.1705466,0.8469616589511451,0.0481994248824055,0,0,0,0,0,0,0,0
2008-04-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.04783125,%,production,OP,222.5492435,2485.30856597325,189.483514217375,911.1993827438748,1371.25002896525,166.33274825,19209.8345172,15928.006092056,27.2977754,0.8291589434461013,0.0014190147982971,0,0,0,0,0,0,0,0
2008-04-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,32.00002729166667,%,production,OP,222.535599875,2482.726593454,188.34328589387505,910.703383000125,1366.51129908325,166.70347925000002,19031.707098000003,16371.729294057,30.8829671,0.8602344082826636,0.0016200824229306,0,0,0,0,0,0,0,0
2008-04-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.25185833333333,%,production,OP,222.5236716595745,2481.729344053788,187.3373205199149,902.8215349415746,1360.6275478090213,167.74286727659575,18889.6831882,16552.423666400002,25.7253229,0.876267934273242,0.0013600194193481,0,0,0,0,0,0,0,0
2008-04-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.944148125,%,production,OP,222.512199125,2475.973772233625,184.434578269625,900.24748782325,1357.878483220375,165.55597775,18969.8782657,16207.210113755003,65.6656164,0.854365530803629,0.0034496317418988,0,0,0,0,0,0,0,0
2008-04-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,12.975,30.885044814814812,%,production,OP,222.50798869990288,2478.1056775491666,182.00205138044035,894.2465870902062,1351.0167472009448,165.0109215648925,10160.3703797,8556.045869147001,18.3033471,0.8420998004405064,0.001798205502138,0,0,0,0,0,0,0,0
2008-04-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,4.0,25.82295625,%,production,OP,221.86444775,2530.59501353625,30.664985485500004,918.25660851,1357.8113457345,119.628248,2703.1716437,2321.2860841680003,10.8813713,0.8587268550178748,0.0040092699884125,0,0,0,0,0,0,0,0
2008-04-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,21.26,28.763500416666663,%,production,OP,222.1098665,2635.7371056921247,96.596688882625,814.21466886525,1216.636000772125,147.23705825000002,16219.092760300002,14590.005563632,22.7691122,0.899557440064985,0.00140187820699,0,0,0,0,0,0,0,0
2008-04-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,20.55,32.060503947368424,%,production,OP,222.47314380177824,2474.9131857096177,152.9523907230464,888.8512547335615,1349.3958062347522,165.50005045988985,15688.421490600002,14136.76399054,22.014335,0.9010953714502312,0.0014012555249503,0,0,0,0,0,0,0,0
2008-04-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.904078484848483,%,production,OP,222.16343335320352,2465.7968398513244,159.97965174727366,889.3968162221739,1348.849426683814,166.0343118961767,17910.6113636,16326.511292736,25.0963419,0.911555220606071,0.0013992390103627,0,0,0,0,0,0,0,0
2008-04-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,9.375,31.653475789473685,%,production,OP,222.4558292,2468.05482397928,167.42811748424,885.8828505756001,1346.11980693112,166.7672444,7048.1723917,6500.751164820001,6.918791000000001,0.9223314646042642,0.000980680592331,0,0,0,0,0,0,0,0
2008-04-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,21.57,31.718743170731702,%,production,OP,222.41400530282849,2469.842183459421,115.1662817840106,886.7171863242357,1347.1766936679192,162.10482155636083,15398.3354534,13156.027449842,15.095544,0.8543798444744954,0.000979375974275,0,0,0,0,0,0,0,0
2008-04-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.71203,30.033491276595743,%,production,OP,222.3978935859005,2467.392582928531,143.947084599081,895.3587597855559,1349.1649176693252,163.80814988353748,15810.3809065,13529.995290668,15.535830700000002,0.8557665606339389,0.0009816701906109,0,0,0,0,0,0,0,0
2008-04-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.483217083333333,%,production,OP,222.416387,2458.856574814375,162.15268342725,884.740405588,1343.610660046375,167.0831345,17314.2744775,14779.152156273,16.982487000000003,0.8535819491298117,0.0009798762452593,0,0,0,0,0,0,0,0
2008-04-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.519783541666666,%,production,OP,222.40872875,2455.27025342625,163.2663637535,880.222910023625,1339.07256304275,166.7545145,17311.444063000003,15056.247537235002,16.982487000000003,0.8697279951020918,0.0009800362976406,0,0,0,0,0,0,0,0
2008-04-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.483014375,%,production,OP,222.399225125,2450.35561058,161.8618641075,878.1629202015,1336.799107500875,165.649842875,17216.7195244,14916.186611859,14.5294611,0.8663779758228259,0.0008432041758682,0,0,0,0,0,0,0,0
2008-04-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.48727270833333,%,production,OP,222.38792375,2446.76140577225,159.69604186975,873.899029623375,1332.3187749023748,164.45164925,17205.963949300003,14906.864943647,0.0,0.8663777854918417,0.0,0,0,0,0,1,0,0,1
2008-04-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,30.814254166666668,%,production,OP,222.3844362978724,2444.601739163234,158.1966157528085,869.3226542885106,1328.2221765280851,164.65196434042554,17173.2569373,16755.391373180002,590.4244647,0.9756676578213652,0.0332377310388782,0,0,0,0,0,0,0,0
2008-04-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.498908541666665,%,production,OP,222.405937625,2447.438385745375,158.630190845625,871.5169436411251,1331.1367061375,165.687792875,17156.4002465,16967.18422349,26.5429982,0.988971111638142,0.0015447294344167,0,0,0,0,0,0,0,0
2008-04-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,31.412461458333333,%,production,OP,222.43003775,2449.712182730875,158.31502025,878.243679172875,1337.8284029057502,164.15006375000002,17278.170968100003,17015.418100191,23.9641761,0.984792784583848,0.0013850415512465,0,0,0,0,0,0,0,0
2008-04-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,15.95833,31.489733333333334,%,production,OP,222.46885219287483,2461.3796863906023,168.2472747536173,854.4302523364697,1315.6621736580882,168.36504816540076,12488.9838379,12389.323770875002,17.3598756,0.9920201620629404,0.0013880855986119,0,0,0,0,0,0,0,0
2008-04-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,5.2463,25.84310333333333,%,production,OP,221.9039981539752,2533.597512980683,26.86652999053573,871.7718687197178,1290.9079511912696,124.72596028667824,3437.8843498,3207.416309301,29.9394956,0.9329622474029972,0.0086335110820909,0,0,0,0,0,0,0,0
